ATIVO;DESC ATIVO;COMPONENTE;PROJETO;MDO;CODIGO;DESC CODIGO;FATOR I;FATOR R;FILTRO
;;;;;690497;ALCA PREF DISTR ACO-COBR 8,50-9,50MM 650MM BRC;1.0;1.0;
;;;;;690498;ALCA PREF DISTR ACO-COBR 9,80-11,00MM 725MM VRD;1.0;1.0;
;;;;;690499;ALCA PREF DISTR ACO-COBR 11,60-13,00MM 890MM AZL;1.0;1.0;
;;;;;690500;ALCA PREF DISTR ACO-COBR 13,70-15,30MM 940MM PRT;1.0;1.0;
;;;;;690501;ALCA PREF DISTR ACO-COBR 15,30-17,20MM 1000MM PRT;1.0;1.0;
;;;;;690502;ALCA PREF DISTR ACO-COBR 16,70-18,80MM 1060MM PRT;1.0;1.0;
;;;;;690472;ALCA PREF DISTR ACO-COBR 5,80-6,50MM 480MM AMR;1.0;1.0;
;;;;;91325;CABO COBR POTENC SUBT 0,6/1,0KV PVC/XLPE 1X120MM2 1F PRT;1.0;1.0;
;;;;;91326;CABO COBR POTENC SUBT 0,6/1,0KV PVC/XLPE 1X150MM2 1F PRT;1.0;1.0;
;;;;;91327;CABO COBR POTENC SUBT 0,6/1,0KV PVC/XLPE 1X185MM2 1F PRT;1.0;1.0;
;;;;;92221;CABO COBR POTENC SUBT 8,7/15KV EPR/HEPR/XLPE 1X35MM2 1F PT;1.0;1.0;
;;;;;91100;CABO COBR POTENC SUBT 0,6/1,0KV PVC/XLPE 1X50MM2 1F PRT;1.0;1.0;
;;;;;91101;CABO COBR POTENC SUBT 0,6/1,0KV PVC/XLPE 1X70MM2 1F PRT;1.0;1.0;
;;;;;91102;CABO COBR POTENC SUBT 0,6/1,0KV PVC/XLPE 1X95MM2 1F PRT;1.0;1.0;
;;;;;90836;CABO ACO COBREADO 1F LCA IACS53% 3X2,59MM 16MM2;1.0;1.0;
;;;;;90244;MANILHA DISTR TORCIDA ACO-GALV 90MM M16 50KN 90GR;1.0;1.0;
;;;;;90700;AFASTADOR DE BRAÇO TIPO L;1.0;1.0;
;;;;;90516;BRACO GRAMPO SUSP CABO BT 234X130X36MM 7,0-17,0MM 500DAN;1.0;1.0;
;;;;;90213;CINTA POSTE CIRCULAR ACO GALV 130MM 6MM 5000DAN;1.0;1.0;
;;;;;90215;CINTA POSTE CIRCULAR ACO GALV 160MM 6MM 5000DAN;1.0;1.0;
;;;;;90216;CINTA POSTE CIRCULAR ACO GALV 170MM 6MM 5000DAN;1.0;1.0;
;;;;;90218;CINTA POSTE CIRCULAR ACO GALV 190MM 6MM 5000DAN;1.0;1.0;
;;;;;90220;CINTA POSTE CIRCULAR ACO GALV 220MM 6MM 5000DAN;1.0;1.0;
;;;;;90221;CINTA POSTE CIRCULAR ACO GALV 230MM 6MM 5000DAN;1.0;1.0;
;;;;;90222;CINTA POSTE CIRCULAR ACO GALV 240MM 6MM 5000DAN;1.0;1.0;
;;;;;90223;CINTA POSTE CIRCULAR ACO GALV 250MM 6MM 5000DAN;1.0;1.0;
;;;;;90226;CINTA POSTE CIRCULAR ACO GALV 300MM 6MM 5000DAN;1.0;1.0;
;;;;;90228;CINTA POSTE CIRCULAR ACO GALV 320MM 6MM 5000DAN;1.0;1.0;
;;;;;90230;CINTA POSTE CIRCULAR ACO GALV 150MM 6MM 5000DAN;1.0;1.0;
;;;;;90231;CINTA POSTE CIRCULAR ACO GALV 210MM 6MM 5000DAN;1.0;1.0;
;;;;;90232;CINTA POSTE CIRCULAR ACO GALV 260MM 6MM 5000DAN;1.0;1.0;
;;;;;90233;CINTA POSTE CIRCULAR ACO GALV 290MM 6MM 5000DAN;1.0;1.0;
;;;;;90234;CINTA POSTE CIRCULAR ACO GALV 330MM 6MM 5000DAN;1.0;1.0;
;;;;;90235;CINTA POSTE CIRCULAR ACO GALV 340MM 6MM 5000DAN;1.0;1.0;
;;;;;90236;CINTA POSTE CIRCULAR ACO GALV 350MM 6MM 5000DAN;1.0;1.0;
;;;;;90224;CINTA POSTE CIRCULAR ACO GALV 270MM 6MM 5000DAN;1.0;1.0;
;;;;;90227;CINTA POSTE CIRCULAR ACO GALV 310MM 6MM 5000DAN;1.0;1.0;
;;;;;90237;CINTA POSTE CIRCULAR ACO GALV 360MM 6MM 5000DAN;1.0;1.0;
;;;;;90214;CINTA POSTE CIRCULAR ACO GALV 140MM 6MM 5000DAN;1.0;1.0;
;;;;;90219;CINTA POSTE CIRCULAR ACO GALV 200MM 6MM 5000DAN;1.0;1.0;
;;;;;90217;CINTA POSTE CIRCULAR ACO GALV 180MM 6MM 5000DAN;1.0;1.0;
;;;;;90225;CINTA POSTE CIRCULAR ACO GALV 280MM 6MM 5000DAN;1.0;1.0;
;;;;;92131;CINTA POSTE CIRCULAR ACO GALV 370MM 6MM 5000DAN;1.0;1.0;
;;;;;92132;CINTA POSTE CIRCULAR ACO GALV 380MM 6MM 5000DAN;1.0;1.0;
;;;;;92133;CINTA POSTE CIRCULAR ACO GALV 390MM 6MM 5000DAN;1.0;1.0;
;;;;;92134;CINTA POSTE CIRCULAR ACO GALV 400MM 6MM 5000DAN;1.0;1.0;
;;;;;92135;CINTA POSTE CIRCULAR ACO GALV 410MM 6MM 5000DAN;1.0;1.0;
;;;;;92136;CINTA POSTE CIRCULAR ACO GALV 420MM 6MM 5000DAN;1.0;1.0;
;;;;;CIRCULAR;POSTE CIRCULAR;1.0;1.0;
;;;;;90374;PARAFUSO ABAU SAE1020 RP MG M16X 150MM;1.0;1.0;
;;;;;92325;ELETRODUTO RIGIDO INFRA PVC 3000MM DN20 PRT;1.0;1.0;
;;;;;66049;COLCHETE POR PEÇA;1.0;1.0;
;;;;;62061;CORTE ÁRVORE LEVE LM ÁREA RURAL;1.0;1.0;
;;;;;62070;CORTE ÁRVORE LEVE LM ÁREA URBANA;1.0;1.0;
;;;;;66011;CORTE ÁRVORE LM AMARRADA/TIFOR;1.0;1.0;
;;;;;64176;CORTE ÁRVORE MÉDIA LM ÁREA RURAL;1.0;1.0;
;;;;;64177;CORTE ÁRVORE MÉDIA LM ÁREA URBANA;1.0;1.0;
;;;;;66009;CORTE ÁRVORE PESADA LM ÁREA RURAL;1.0;1.0;
;;;;;66010;CORTE ÁRVORE PESADA LM ÁREA URBANA;1.0;1.0;
;;;;;64103;CORTE BAMBU LM C/ RECOLHA POR M²;1.0;1.0;
;;;;;64104;CORTE BAMBU LM S/ RECOLHA POR M²;1.0;1.0;
;;;;;60161;CORTE DE RAMA (TREPADEIRA) S/RECOLHA EM POSTE (SDBT) POR PEÇA;1.0;1.0;
;;;;;60162;CORTE DE RAMA (TREPADEIRA) S/RECOLHA EM POSTE (SDMT) POR PEÇA;1.0;1.0;
;;;;;64174;PODA CERCA VIVA POR M;1.0;1.0;
;;;;;60130;PODA LEVE LM EM ÁREA AGRUPADA;1.0;1.0;
;;;;;60131;PODA LEVE LM EM ÁREA ISOLADA;1.0;1.0;
;;;;;60132;PODA MÉDIA LM EM ÁREA AGRUPADA;1.0;1.0;
;;;;;60133;PODA MÉDIA LM EM ÁREA ISOLADA;1.0;1.0;
;;;;;60134;PODA PESADA LM EM ÁREA AGRUPADA;1.0;1.0;
;;;;;60135;PODA PESADA LM EM ÁREA ISOLADA;1.0;1.0;
;;;;;61700;RECOLHA POR ÁRVORE ÁREA RURAL;1.0;1.0;
;;;;;61710;RECOLHA POR ÁRVORE ÁREA URBANA;1.0;1.0;
;;;;;60500;RECOLHA RURAL POR M²;1.0;1.0;
;;;;;60510;RECOLHA URBANA POR PONTO;1.0;1.0;
;;;;;66020;ABERTURA FAIXA MANUAL LEVE POR M²;1.0;1.0;
;;;;;64220;ABERTURA FAIXA MANUAL PESADA POR M²;1.0;1.0;
;;;;;64238;ABERTURA FAIXA MECANIZADA LEVE POR M²;1.0;1.0;
;;;;;62041;ABERTURA FAIXA MECANIZADA PESADA POR M²;1.0;1.0;
;;;;;68042;LIMPEZA FAIXA LEVE MANUAL POR M²;1.0;1.0;
;;;;;64095;LIMPEZA FAIXA LEVE MECANIZADA POR M²;1.0;1.0;
;;;;;68043;LIMPEZA FAIXA PESADA MANUAL POR M²;1.0;1.0;
;;;;;68077;LIMPEZA FAIXA PESADA MECANIZADA POR M²;1.0;1.0;
;;;;;60520;UTILIZAÇÃO DE VEICULO PRANCHA PARA DESLOCAMENTO DE MAQUINA POR KM;1.0;1.0;
;;;;;62045;DEFENSA CONCRETO ARMADO;1.0;1.0;
;;;;;62297;POSTE DE CONCRETO <= 13M LM;1.0;1.0;
;;;;;60137;POSTE DE CONCRETO > 13M LM;1.0;1.0;
;;;;;62222;POSTE DE FIBRA DE VIDRO <= 13M LM;1.0;1.0;
;;;;;60081;POSTE METALICO LM (SDBT);1.0;1.0;
;;;;;64204;APRUMO DE POSTE DE CONCRETO <= 13M;1.0;1.0;
;;;;;64218;APRUMO DE POSTE DE CONCRETO > 13M;1.0;1.0;
;;;;;64206;APRUMO DE POSTE DE FIBRA DE VIDRO <= 13M;1.0;1.0;
;;;;;60060;BANDOLAGEM MECANIZADA POSTE DE CONCRETO <= 13M POR M;1.0;1.0;
;;;;;60062;BANDOLAGEM MECANIZADA POSTE DE FIBRA DE VIDRO <= 13M POR M;1.0;1.0;
;;;;;62224;BANDOLAGEM POSTE DE CONCRETO <= 13M POR M;1.0;1.0;
;;;;;60066;BANDOLAGEM POSTE DE FIBRA DE VIDRO <= 13M POR M;1.0;1.0;
;;;;;64239;CONCRETAR BASE DE POSTE;1.0;1.0;
;;;;;68069;FUNDAÇÃO ESPECIAL 1 TUBULÃO;1.0;1.0;
;;;;;68070;FUNDAÇÃO ESPECIAL 2 TUBULÃO;1.0;1.0;
;;;;;62261;CAVA SOLO NORMAL > 1m <= 2m;1.0;1.0;
;;;;;62262;CAVA SOLO NORMAL > 2m <= 3m;1.0;1.0;
;;;;;61600;CAVA MECANIZADA SOLO NORMAL > 1m <= 2m;1.0;1.0;
;;;;;61610;CAVA MECANIZADA SOLO NORMAL > 2m <= 3m;1.0;1.0;
;;;;;62246;CAVA EM ROCHA COM EQUIPAMENTO > 1m <= 2m;1.0;1.0;
;;;;;62204;CAVA EM ROCHA COM EQUIPAMENTO > 2m <= 3m;1.0;1.0;
;;;;;64083;CAVA PARA ESTAI COM EQUIPAMENTO LM;1.0;1.0;
;;;;;64092;CAVA EM ROCHA COM UTILIZAÇÃO DE PYROBLAST;1.0;1.0;
;;;;;60210;UTILIZAÇÃO DE GERADOR;1.0;1.0;
;;;;;67000;MOBILIZAÇÃO E DESMOBILIZAÇÃO EQUIPE;1.0;1.0;
;;;;;67001;RETROATIVO ADEQUAÇÃO DE US DO CONTRATO;1.0;1.0;
;;;;;67002;DESLOCAMENTO DA EQUIPE PESADA FORA REGIONAL POR KM;1.0;1.0;
;;;;;67003;DIÁRIA HOSPÉDAGEM E ALIMENTAÇÃO FORA REGIONAL;1.0;1.0;
;;;;;67004;UTILIZAÇÃODE RECURSOS EXTRAORDINÁRIOS (DESLOCAMENTO);1.0;1.0;
;;;;;67005;DESLOCAMENTO DA EQUIPE MÉDIA FORA REGIONAL POR KM;1.0;1.0;
;;;;;67006;DESLOCAMENTO DA EQUIPE LEVE FORA REGIONAL POR KM;1.0;1.0;
;;;;;62073;AFASTADOR LE (SDBT);1.0;1.0;
;;;;;60002;AFASTADOR LM (SDBT);1.0;1.0;
;;;;;64231;ARMAÇÃO SECUNDARIA DE 1 ESTRIBO LE (SDBT);1.0;1.0;
;;;;;64223;ARMAÇÃO SECUNDARIA DE 1 ESTRIBO LM (SDBT);1.0;1.0;
;;;;;64232;ARMAÇÃO SECUNDARIA DE 2 ESTRIBOS LE (SDBT);1.0;1.0;
;;;;;64224;ARMAÇÃO SECUNDARIA DE 2 ESTRIBOS LM (SDBT);1.0;1.0;
;;;;;64233;ARMAÇÃO SECUNDARIA DE 3 ESTRIBOS LE (SDBT);1.0;1.0;
;;;;;64225;ARMAÇÃO SECUNDARIA DE 3 ESTRIBOS LM (SDBT);1.0;1.0;
;;;;;64234;ARMAÇÃO SECUNDARIA DE 4 ESTRIBOS LE (SDBT);1.0;1.0;
;;;;;64226;ARMAÇÃO SECUNDARIA DE 4 ESTRIBOS LM (SDBT);1.0;1.0;
;;;;;62231;ESTRUTURA RA1 P/ RAMAL (SDBT);1.0;1.0;
;;;;;62192;ESTRUTURA RA2 P/ RAMAL (SDBT);1.0;1.0;
;;;;;62236;ESTRUTURA SECUNDÁRIA ISOLADA BI 9 (SDBT);1.0;1.0;
;;;;;64134;ESTRUTURA SECUNDÁRIA ISOLADA BI1 E BI2 (SDBT);1.0;1.0;
;;;;;62238;ESTRUTURA SECUNDÁRIA ISOLADA BI3, BI4, BI5, BI6 (SDBT);1.0;1.0;
;;;;;62194;ESTRUTURA SECUNDÁRIA ISOLADA BI7 E BI8 (SDBT);1.0;1.0;
;;;;;62197;ESTRUTURA SI1 LE (SDBT);1.0;1.0;
;;;;;60072;ESTRUTURA SI1 LM (SDBT);1.0;1.0;
;;;;;62199;ESTRUTURA SI3 LE (SDBT);1.0;1.0;
;;;;;62205;ESTRUTURA SI3 LM (SDBT);1.0;1.0;
;;;;;62207;ESTRUTURA SI4 LE (SDBT);1.0;1.0;
;;;;;62211;ESTRUTURA SI4 LM (SDBT);1.0;1.0;
;;;;;64197;CRUZETA LIMPA CONCRETO 1N/1M/1B LM;1.0;1.0;
;;;;;64201;CRUZETA LIMPA CONCRETO 2N/2M/2B LM;1.0;1.0;
;;;;;64209;CRUZETA LIMPA POLIMÉRICA/MADEIRA 1N/1M/1B/1BE LM;1.0;1.0;
;;;;;64211;CRUZETA LIMPA POLIMÉRICA/MADEIRA 2N/2M/2B/2BE LM;1.0;1.0;
;;;;;60007;ESTRUTURA B1/M1/N1/T1 CONCRETO LM (SDMT);1.0;1.0;
;;;;;62221;ESTRUTURA B1/M1/N1/T1 POLIMÉRICA/MADEIRA LM (SDMT);1.0;1.0;
;;;;;62223;ESTRUTURA B1E POLIMÉRICA/MADEIRA/METÁLICA 3M LM (SDMT);1.0;1.0;
;;;;;60067;ESTRUTURA B2/M2/N2/T2 CONCRETO LM (SDMT);1.0;1.0;
;;;;;60073;ESTRUTURA B2/ME2/N2/T2 POLIMÉRICA/MADEIRA LM (SDMT);1.0;1.0;
;;;;;60076;ESTRUTURA B2E POLIMÉRICA/MADEIRA/METÁLICA 3M LM (SDMT);1.0;1.0;
;;;;;60080;ESTRUTURA B3/M3/N3/T3 CONCRETO LM (SDMT);1.0;1.0;
;;;;;60084;ESTRUTURA B3/M3/N3/T3 POLIMÉRICA/MADEIRA LM (SDMT);1.0;1.0;
;;;;;60092;ESTRUTURA B3E POLIMÉRICA/MADEIRA/METÁLICA 3M LM (SDMT);1.0;1.0;
;;;;;60096;ESTRUTURA B4/M4/N4/T4 CONCRETO LM (SDMT);1.0;1.0;
;;;;;60100;ESTRUTURA B4/M4/N4/T4 POLIMÉRICA/MADEIRA LM (SDMT);1.0;1.0;
;;;;;60104;ESTRUTURA B4E POLIMÉRICA/MADEIRA/METÁLICA 3M LM (SDMT);1.0;1.0;
;;;;;62184;ESTRUTURA CE1 LM (SDMT);1.0;1.0;
;;;;;62020;ESTRUTURA CE1A LM (SDMT);1.0;1.0;
;;;;;62186;ESTRUTURA CE2/ CE2H LM (SDMT);1.0;1.0;
;;;;;62188;ESTRUTURA CE2-3 LM (SDMT);1.0;1.0;
;;;;;62190;ESTRUTURA CE3 LM (SDMT);1.0;1.0;
;;;;;62220;ESTRUTURA CE3U LM (SDMT);1.0;1.0;
;;;;;62195;ESTRUTURA CE4 LM (SDMT);1.0;1.0;
;;;;;62200;ESTRUTURA CEJ1 LM (SDMT);1.0;1.0;
;;;;;62202;ESTRUTURA CEJ2 LM (SDMT);1.0;1.0;
;;;;;60350;ESTRUTURA HT LM (SDMT);1.0;1.0;
;;;;;62209;ESTRUTURA HTE LM (SDMT);1.0;1.0;
;;;;;64082;ESTRUTURA HTTE LM (SDMT);1.0;1.0;
;;;;;62037;ESTRUTURA PRIMÁRIA P/ NEUTRO CONTÍNUO LM (SDMT);1.0;1.0;
;;;;;62213;ESTRUTURA TE CONCRETO LM (SDMT);1.0;1.0;
;;;;;62217;ESTRUTURA TE POLIMÉRICA/MADEIRA LM (SDMT);1.0;1.0;
;;;;;62240;ESTRUTURA U1 LM (SDMT);1.0;1.0;
;;;;;62242;ESTRUTURA U2 LM (SDMT);1.0;1.0;
;;;;;62244;ESTRUTURA U3 LM (SDMT);1.0;1.0;
;;;;;62247;ESTRUTURA U4 LM (SDMT);1.0;1.0;
;;;;;60038;ISOLADOR BASTÃO POLIMERICO <= 34,5kV LM (SDMT);1.0;1.0;
;;;;;62256;ISOLADOR DE DISCO LM (SDMT);1.0;1.0;
;;;;;62091;ISOLADOR PILAR PORCELANA <= 34,5kV LM (SDMT);1.0;1.0;
;;;;;62093;ISOLADOR PINO POLIMERICO <= 34,5kV LM (SDMT);1.0;1.0;
;;;;;62047;ISOLADOR ROLDANA PORCELANA/VIDRO <= 1,2kV LM (SDBT);1.0;1.0;
;;;;;62146;PINO COM ISOLADOR HITOP PORCELANA/VIDRO LM (SDMT);1.0;1.0;
;;;;;60088;ESTRUTURA B32/M32/N32/T32 POLIMÉRICA/MADEIRA/CONCRETO LM (SDMT);1.0;1.0;
;;;;;64240;NIVELAMENTO DE CRUZETA LM;1.0;1.0;
;;;;;64087;AMARRAÇÃO CONDUTOR NO ISOLADOR LM (SDBT);1.0;1.0;
;;;;;64089;AMARRAÇÃO CONDUTOR NO ISOLADOR LM (SDMT);1.0;1.0;
;;;;;60030;COBERTURA PROTETORA LE (SDBT) POR FASE;1.0;1.0;
;;;;;64228;CONDUTOR MULTIPLEX <= 70MM² AEREO LM (SDBT) POR M;1.0;1.0;
;;;;;62051;CONDUTOR MULTIPLEX > 70MM² AEREO LM (SDBT) POR M;1.0;1.0;
;;;;;64229;CONDUTOR NU <= 2/0 AEREO LM (SDBT) POR M;1.0;1.0;
;;;;;64230;CONDUTOR NU <= 2/0 AEREO LM (SDMT) POR M;1.0;1.0;
;;;;;64237;CONDUTOR NU > 2/0 AEREO LM (SDBT) POR M;1.0;1.0;
;;;;;62088;CONDUTOR NU > 2/0 AEREO LM (SDMT) POR M;1.0;1.0;
;;;;;66007;CONDUTOR PROTEGIDO/ISOLADO <= 95MM² AEREO LM (SDMT) POR M;1.0;1.0;
;;;;;66005;CONDUTOR PROTEGIDO/ISOLADO > 95MM² AEREO LM (SDMT) POR M;1.0;1.0;
;;;;;62099;CORDOALHA PARA REDE PROTEGIDA POR M;1.0;1.0;
;;;;;62170;ESPAÇADOR HORIZONTAL LM (SDMT);1.0;1.0;
;;;;;62007;ESPAÇADOR LOSANGULAR LM (SDMT);1.0;1.0;
;;;;;62133;FLYING-TAP REDE MULTIPLEX LM (SDBT);1.0;1.0;
;;;;;62135;FLYING-TAP REDE NU LM (SDBT);1.0;1.0;
;;;;;62137;FLYING-TAP REDE NU LM (SDMT);1.0;1.0;
;;;;;62139;FLYING-TAP REDE PROTEGIDA LM (SDMT);1.0;1.0;
;;;;;62055;DESTRANÇAR CONDUTOR LM (SDBT);1.0;1.0;
;;;;;62056;DESTRANÇAR CONDUTOR LM (SDMT);1.0;1.0;
;;;;;62121;EMENDA AUTOMÁTICA REDE MULTIPLEX LM (SDBT);1.0;1.0;
;;;;;62122;EMENDA AUTOMÁTICA REDE NU LM (SDBT);1.0;1.0;
;;;;;62123;EMENDA AUTOMÁTICA REDE NU LM (SDMT);1.0;1.0;
;;;;;62124;EMENDA COMPRESSÃO REDE NU LM (SDBT);1.0;1.0;
;;;;;62125;EMENDA COMPRESSÃO REDE NU LM (SDMT);1.0;1.0;
;;;;;62126;EMENDA COMPRESSÃO REDE PROTEGIDO LM (SDMT);1.0;1.0;
;;;;;62128;EMENDA PREFORMADA REDE NU LM (SDBT);1.0;1.0;
;;;;;62130;EMENDA PREFORMADA REDE NU LM (SDMT);1.0;1.0;
;;;;;64198;NIVELAMENTO VÃO REDE MULTIPLEX <= 70MM LE (SDBT) POR M;1.0;1.0;
;;;;;64200;NIVELAMENTO VÃO REDE MULTIPLEX <= 70MM LM (SDBT) POR M;1.0;1.0;
;;;;;62141;NIVELAMENTO VÃO REDE MULTIPLEX > 70 MM LM (SDBT) POR M;1.0;1.0;
;;;;;62110;NIVELAMENTO VÃO REDE MULTIPLEX > 70MM LE (SDBT) POR M;1.0;1.0;
;;;;;64210;NIVELAMENTO VÃO REDE NU <= 2/0 CA/CAA LM (SDBT) POR M;1.0;1.0;
;;;;;64208;NIVELAMENTO VÃO REDE NU <= 2/0 CA/CAA LM (SDMT) POR M;1.0;1.0;
;;;;;62143;NIVELAMENTO VÃO REDE NU > 2/0 CA/CAA LM (SDBT) POR M;1.0;1.0;
;;;;;64202;NIVELAMENTO VÃO REDE NU > 2/0 CA/CAA LM (SDMT) POR M;1.0;1.0;
;;;;;62263;NIVELAMENTO VÃO REDE PROTEGIDO < 120MM LM (SDMT) POR M;1.0;1.0;
;;;;;60026;NIVELAMENTO VÃO REDE PROTEGIDO >= 120MM LM (SDMT) POR M;1.0;1.0;
;;;;;60109;ILUMINAÇÃO PÚBLICA CAIXA DE COMANDO (SDBT);1.0;1.0;
;;;;;60113;ILUMINAÇÃO PÚBLICA RELE FOTO CELULA;1.0;1.0;
;;;;;60108;LUMINÁRIA COMPLETA < 1,50 M (SDBT);1.0;1.0;
;;;;;60111;LUMINÁRIA COMPLETA > 1,50 M (SDBT);1.0;1.0;
;;;;;60153;RAMAL DE SERVIÇO SUBTERRÂNEO BT LM POR M;1.0;1.0;
;;;;;60085;RAMAL SERVIÇO CONCENTRICO <= 95MM² AEREO LM (SDBT) POR M;1.0;1.0;
;;;;;60087;RAMAL SERVIÇO MULTIPLEX <= 95MM² AEREO LM (SDBT) POR M;1.0;1.0;
;;;;;60034;RAMAL SERVIÇO MULTIPLEX > 95MM² AEREO LM (SDBT) POR M;1.0;1.0;
;;;;;64024;BANCO CAPACITOR LM (SDMT);1.0;1.0;
;;;;;66062;CÉLULA CAPACITIVA LM (SDMT);1.0;1.0;
;;;;;62158;MÓDULO DE CONTROLE P/ BANCO REGULADOR/RELIGADOR;1.0;1.0;
;;;;;60129;PARA-RAIO POLIMÉRICO LM (SDBT);1.0;1.0;
;;;;;62272;PARA-RAIO POLIMÉRICO LM (SDMT);1.0;1.0;
;;;;;60097;REGULADOR DE TENSÃO (SDBT);1.0;1.0;
;;;;;60152;REGULADOR DE TENSÃO (SDMT);1.0;1.0;
;;;;;60099;RELIGADOR 1F < 34,5 kA LM (SDMT);1.0;1.0;
;;;;;62301;RELIGADOR 3F < 34,5 kA LM (SDMT);1.0;1.0;
;;;;;62002;SINALIZADOR DE FALTA LM (SDMT);1.0;1.0;
;;;;;60700;TRANSFORMADOR DE POTENCIA (TP) DE REDE LM (SDMT);1.0;1.0;
;;;;;62181;TRANSFORMADOR DISTRIBUIÇÃO 1F <= 20 KVA;1.0;1.0;
;;;;;62003;TRANSFORMADOR DISTRIBUIÇÃO 1F > 20 KVA;1.0;1.0;
;;;;;62198;TRANSFORMADOR DISTRIBUIÇÃO 2F <= 20 KVA;1.0;1.0;
;;;;;68121;TRANSFORMADOR DISTRIBUIÇÃO 2F > 20 KVA;1.0;1.0;
;;;;;62193;TRANSFORMADOR DISTRIBUIÇÃO 3F <= 40 KVA;1.0;1.0;
;;;;;68125;TRANSFORMADOR DISTRIBUIÇÃO 3F > 112,5 KVA;1.0;1.0;
;;;;;62183;TRANSFORMADOR DISTRIBUIÇÃO 3F > 40 KVA E <= 112,5 KVA;1.0;1.0;
;;;;;64063;ABERTURA/FECHAMENTO REGULADOR DE TENSÃO / AUTOBOOSTER;1.0;1.0;
;;;;;64048;ABERTURA/FECHAMENTO RELIGADOR / CHAVE REMOTA / TELECOMANDA;1.0;1.0;
;;;;;66061;ABERTURA/FECHAMENTO RELIGADOR MONOFÁSICO;1.0;1.0;
;;;;;66170;AJUSTE TAP TRANSFORMADOR (SDMT);1.0;1.0;
;;;;;66042;BANDOLAGEM DE TRANSFORMADOR BIFÁSICO POR M;1.0;1.0;
;;;;;62010;BANDOLAGEM DE TRANSFORMADOR MONOFÁSICO POR M;1.0;1.0;
;;;;;62011;BANDOLAGEM DE TRANSFORMADOR TRIFÁSICO POR M;1.0;1.0;
;;;;;62322;BANDOLAGEM MECANIZADA DE TRANSFORMADOR;1.0;1.0;
;;;;;66047;BLOQUEIO/DESBLOQUEIO - RELIGADOR;1.0;1.0;
;;;;;60230;IÇAMENTO / DESCIDA MANUAL DE TRANSFORMADOR;1.0;1.0;
;;;;;62021;MEDIÇÃO DE GRANDEZAS ELÉTRICAS EM TRANSFORMADOR MONOFÁSICO/BIFÁSICO;1.0;1.0;
;;;;;62157;MEDIÇÃO DE GRANDEZAS ELÉTRICAS EM TRANSFORMADOR TRIFÁSICO;1.0;1.0;
;;;;;62174;PARA-RAIO PORCELANA LM (SDMT);1.0;1.0;
;;;;;64131;RESETAR EQUIPAMENTO;1.0;1.0;
;;;;;62006;TESTE DE TRANSFORMADOR;1.0;1.0;
;;;;;64097;CONECTOR AMPACTINHO;1.0;1.0;
;;;;;60052;CONECTOR CHAPA/CABO/ESTRANGULAR LM (SDBT);1.0;1.0;
;;;;;60055;CONECTOR CHAPA/CABO/ESTRANGULAR LM (SDMT);1.0;1.0;
;;;;;62152;CONECTOR CUNHA LM (SDMT);1.0;1.0;
;;;;;60049;CONECTOR PERFURANTE LE (SDBT);1.0;1.0;
;;;;;60054;CONECTOR PERFURANTE LM (SDBT);1.0;1.0;
;;;;;62162;CONECTOR PERFURANTE LM (SDMT);1.0;1.0;
;;;;;60040;ESTRIBO LM POR UN;1.0;1.0;
;;;;;64079;GLV LM POR UN;1.0;1.0;
;;;;;62001;JUMPER LM (SDBT) POR FASE;1.0;1.0;
;;;;;62018;JUMPER LM (SDMT) POR FASE;1.0;1.0;
;;;;;68017;ABERTURA JUMPER EM REDE COMPACTA LM (SDMT) POR FASE;1.0;1.0;
;;;;;62097;ABERTURA JUMPER EM REDE LE (SDBT) POR FASE;1.0;1.0;
;;;;;68007;ABERTURA JUMPER EM REDE LM (SDBT) POR FASE;1.0;1.0;
;;;;;68010;ABERTURA JUMPER EM REDE NUA LM (SDMT) POR FASE;1.0;1.0;
;;;;;64055;ABERTURA/FECHAMENTO GLV LM;1.0;1.0;
;;;;;62148;CONECTAR BYPASS LM (SDMT);1.0;1.0;
;;;;;60045;CONECTOR COMPRESSÃO LE (SDBT);1.0;1.0;
;;;;;60044;CONECTOR COMPRESSÃO LM (SDBT);1.0;1.0;
;;;;;62150;CONECTOR COMPRESSÃO LM (SDMT);1.0;1.0;
;;;;;62149;DESCONECTAR BYPASS LM (SDMT);1.0;1.0;
;;;;;62132;FECHAMENTO JUMPER EM REDE COMPACTA LM (SDMT) POR FASE;1.0;1.0;
;;;;;62106;FECHAMENTO JUMPER EM REDE LE (SDBT) POR FASE;1.0;1.0;
;;;;;62107;FECHAMENTO JUMPER EM REDE LM (SDBT) POR FASE;1.0;1.0;
;;;;;62108;FECHAMENTO JUMPER EM REDE NUA LM (SDMT) POR FASE;1.0;1.0;
;;;;;64072;RABICHO DE LIGAÇÃO LE (SDBT) POR UN;1.0;1.0;
;;;;;64073;RABICHO DE LIGAÇÃO LM (SDBT) POR UN;1.0;1.0;
;;;;;60005;ATERRAMENTO 1 HASTE;1.0;1.0;
;;;;;60006;ATERRAMENTO 3 HASTES;1.0;1.0;
;;;;;68001;ATERRAMENTO DE CERCA;1.0;1.0;
;;;;;68026;ATERRAMENTO HASTE ADICIONAL;1.0;1.0;
;;;;;64007;MEDIÇÃO DE ATERRAMENTO;1.0;1.0;
;;;;;68033;SECCIONAMENTO CERCA POR FIO;1.0;1.0;
